__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,26816435,2020-06-03T17:26:52.000Z,1000.0,,,,,
MilestonePetitionUpdate,25835200,2020-03-03T12:11:43.000Z,750.0,,,,,
MilestonePetitionUpdate,25688047,2020-02-01T22:35:29.000Z,500.0,,,,,
MilestonePetitionUpdate,25126002,2019-09-27T19:25:40.000Z,250.0,,,,,
MilestonePetitionUpdate,25100887,2019-09-21T21:32:49.000Z,200.0,,,,,
MilestonePetitionUpdate,25098369,2019-09-21T02:36:12.000Z,100.0,,,,,
MilestonePetitionUpdate,25091827,2019-09-19T14:37:46.000Z,50.0,,,,,
StarterPetitionUpdate,25089043,2019-09-18T23:00:15.000Z,,MTV-AWARE OF MULTIPLE INSTANCES OF DOMESTIC ASSAULT,"<p><a href=""https://hollywoodlife.com/2013/03/25/kailyn-lowry-hits-javi-marroquin-teen-mom-2-preview-video/"" rel=""nofollow"">https://hollywoodlife.com/2013/03/25/kailyn-lowry-hits-javi-marroquin-teen-mom-2-preview-video/</a></p>
<p>In an interview with Dr. Drew Kailyn Lowry admitted to multiple domestic assaults on her child’s father, Javi Marroquin; one which was filmed and aired by MTV.</p>","{'id': '222534049', 'petitionMedium': {'url': '//assets.change.org/photos/3/vs/oy/DUvSOyEiCOYPObu-800x450-noPad.jpg?1568847620', 'processing': False}}",,
MilestonePetitionUpdate,25084419,2019-09-18T00:54:44.000Z,25.0,,,,,
MilestonePetitionUpdate,25084292,2019-09-18T00:13:24.000Z,25.0,,,,,
MilestonePetitionUpdate,25083796,2019-09-17T21:24:55.000Z,10.0,,,,,
MilestonePetitionUpdate,25083744,2019-09-17T21:09:46.000Z,5.0,,,,,
