__typename,id,createdAt,title,description,photo,video,embeddedMedia,signatureCount
StarterPetitionUpdate,30648350,2022-06-11T06:17:24.000Z,Victory!,!!!!,,,,
StarterPetitionUpdate,30636995,2022-06-08T02:00:51.000Z,Charge Amber Heard with perjury.. let her know that she too can not lie under oath..,"<p>We have made it over 500.. our next goal is 1000.. let’s keep sharing and let AH know that she also has laws just like us and she is not aloud to break them.</p>
<p> </p>",,,,
MilestonePetitionUpdate,30636892,2022-06-08T01:15:44.000Z,,,,,,500.0
MilestonePetitionUpdate,30628748,2022-06-05T17:35:18.000Z,,,,,,250.0
MilestonePetitionUpdate,30627444,2022-06-05T05:22:08.000Z,,,,,,200.0
MilestonePetitionUpdate,30621329,2022-06-03T06:52:47.000Z,,,,,,100.0
MilestonePetitionUpdate,30620048,2022-06-02T21:18:48.000Z,,,,,,50.0
MilestonePetitionUpdate,30619066,2022-06-02T16:49:35.000Z,,,,,,25.0
MilestonePetitionUpdate,30618706,2022-06-02T15:03:13.000Z,,,,,,10.0
MilestonePetitionUpdate,30618621,2022-06-02T14:38:24.000Z,,,,,,5.0
