__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30101352,2022-01-22T07:32:17.000Z,4000.0,,,,,
MilestonePetitionUpdate,29838125,2021-11-13T11:46:24.000Z,3000.0,,,,,
MilestonePetitionUpdate,28991840,2021-05-04T12:05:57.000Z,2500.0,,,,,
MilestonePetitionUpdate,28441203,2021-01-28T09:10:00.000Z,2000.0,,,,,
MilestonePetitionUpdate,28241773,2020-12-18T10:09:37.000Z,1500.0,,,,,
MilestonePetitionUpdate,28083676,2020-11-18T05:54:38.000Z,1000.0,,,,,
MilestonePetitionUpdate,28053312,2020-11-11T23:14:07.000Z,750.0,,,,,
MilestonePetitionUpdate,28028234,2020-11-07T22:02:58.000Z,500.0,,,,,
StarterPetitionUpdate,28027908,2020-11-07T20:56:26.000Z,,More JUSTICE!,"<p>It was recently announced that Johnny will no longer be filming Fantastic Beasts. We've lost two genius characters from Johnny's career history. Compared to Heard who wasn't even fired from Aquaman 2. This is very unfair on the part of the London court. It is not yet known what will await us in America, but JUSTICE is needed. Johnny is innocent and we want justice for him!</p>","{'id': '224828235', 'petitionMedium': {'url': '//assets.change.org/photos/9/kg/tk/fCKgtKXOJgBFhKI-800x450-noPad.jpg?1604782588', 'processing': False}}",,
MilestonePetitionUpdate,28013640,2020-11-05T14:29:20.000Z,250.0,,,,,
MilestonePetitionUpdate,28011399,2020-11-05T03:37:52.000Z,200.0,,,,,
StarterPetitionUpdate,28009562,2020-11-04T20:36:41.000Z,,Thanks!�,"<p>I'm surprised at your active support for Johnny. Continue in the same spirit. Johnny is not guilty and he will win the trial in America. Share this petition to get as many subscriptions as possible. I blog for your support! �</p>
<p>My instagram @love.is_johnny_depp</p>
<p>Justice for Johnny!❤</p>","{'id': '224814213', 'petitionMedium': {'url': '//assets.change.org/photos/4/of/fs/IeOfFSRfkUtyfDs-800x450-noPad.jpg?1604522206', 'processing': False}}",,
MilestonePetitionUpdate,28006941,2020-11-04T12:55:54.000Z,100.0,,,,,
MilestonePetitionUpdate,28003915,2020-11-03T21:41:18.000Z,50.0,,,,,
MilestonePetitionUpdate,28002745,2020-11-03T18:14:23.000Z,25.0,,,,,
MilestonePetitionUpdate,28000306,2020-11-03T08:47:26.000Z,10.0,,,,,
MilestonePetitionUpdate,27998653,2020-11-02T23:47:14.000Z,5.0,,,,,
