__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30548297,2022-05-13T18:15:26.000Z,1000
MilestonePetitionUpdate,28511238,2021-02-08T07:21:49.000Z,750
MilestonePetitionUpdate,28511235,2021-02-08T07:21:22.000Z,750
MilestonePetitionUpdate,28511232,2021-02-08T07:20:34.000Z,750
MilestonePetitionUpdate,28509950,2021-02-08T00:28:41.000Z,500
MilestonePetitionUpdate,28505780,2021-02-07T05:04:37.000Z,250
MilestonePetitionUpdate,28440364,2021-01-28T04:38:42.000Z,200
MilestonePetitionUpdate,28408503,2021-01-22T16:25:23.000Z,100
MilestonePetitionUpdate,28394312,2021-01-20T07:17:45.000Z,50
MilestonePetitionUpdate,28386096,2021-01-18T19:50:21.000Z,25
MilestonePetitionUpdate,28151640,2020-12-01T20:04:16.000Z,10
MilestonePetitionUpdate,27978818,2020-10-29T21:17:39.000Z,5
