__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
MilestonePetitionUpdate,30693637,2022-06-25T17:03:09.000Z,500.0,,,,,
MilestonePetitionUpdate,30208487,2022-02-14T08:08:58.000Z,250.0,,,,,
MilestonePetitionUpdate,30156833,2022-02-03T01:04:43.000Z,200.0,,,,,
StarterPetitionUpdate,30097769,2022-01-21T14:09:06.000Z,,SPREAD THE WORD!!!!,<p>MAKE SURE TO SHARE THIS TO OTHER PEOPLE WHO MAYBE INTERESTED OR COPY AND PASTE THE LINK ON THE MERGE MASION ADS!</p>,,,
MilestonePetitionUpdate,30049938,2022-01-10T18:21:03.000Z,100.0,,,,,
StarterPetitionUpdate,30039363,2022-01-07T21:03:58.000Z,,Almost at 100 signatures!,"<p>Thank you for the support guys, we are almost at 100 signatures and can finally be featured on recommendations and get hundreds of more. Hopefully, it’s good enough to get noticed by Netflix and other streaming services, and the game developers of Merge Mansion.</p>",,,
MilestonePetitionUpdate,29996717,2021-12-25T06:35:00.000Z,50.0,,,,,
MilestonePetitionUpdate,29988536,2021-12-22T04:20:58.000Z,25.0,,,,,
MilestonePetitionUpdate,29987381,2021-12-21T20:35:22.000Z,10.0,,,,,
MilestonePetitionUpdate,29984539,2021-12-20T23:55:22.000Z,5.0,,,,,
