__typename,id,createdAt,signatureCount
MilestonePetitionUpdate,30725790,2022-07-06T13:04:04.000Z,30000
MilestonePetitionUpdate,30662105,2022-06-15T14:11:23.000Z,25000
MilestonePetitionUpdate,30657555,2022-06-14T08:50:40.000Z,20000
MilestonePetitionUpdate,30657136,2022-06-14T04:24:36.000Z,17500
MilestonePetitionUpdate,30656597,2022-06-14T00:39:04.000Z,15000
MilestonePetitionUpdate,30656272,2022-06-13T22:43:00.000Z,12500
MilestonePetitionUpdate,30656072,2022-06-13T21:38:48.000Z,10000
MilestonePetitionUpdate,30656011,2022-06-13T21:20:31.000Z,9000
MilestonePetitionUpdate,30655973,2022-06-13T21:06:27.000Z,8000
MilestonePetitionUpdate,30655956,2022-06-13T21:00:24.000Z,7500
MilestonePetitionUpdate,30655935,2022-06-13T20:55:00.000Z,7000
MilestonePetitionUpdate,30655896,2022-06-13T20:45:58.000Z,6000
MilestonePetitionUpdate,30655865,2022-06-13T20:37:44.000Z,5000
MilestonePetitionUpdate,30655842,2022-06-13T20:31:04.000Z,4000
MilestonePetitionUpdate,30655820,2022-06-13T20:24:35.000Z,3000
MilestonePetitionUpdate,30655810,2022-06-13T20:21:17.000Z,2500
MilestonePetitionUpdate,30655799,2022-06-13T20:16:56.000Z,2000
MilestonePetitionUpdate,30655783,2022-06-13T20:12:25.000Z,1500
MilestonePetitionUpdate,30655771,2022-06-13T20:07:43.000Z,1000
MilestonePetitionUpdate,30655765,2022-06-13T20:05:28.000Z,750
MilestonePetitionUpdate,30655753,2022-06-13T20:03:11.000Z,500
MilestonePetitionUpdate,30655745,2022-06-13T20:00:39.000Z,250
MilestonePetitionUpdate,30655744,2022-06-13T19:59:59.000Z,200
MilestonePetitionUpdate,30655734,2022-06-13T19:57:39.000Z,100
MilestonePetitionUpdate,30655733,2022-06-13T19:56:41.000Z,50
MilestonePetitionUpdate,30655730,2022-06-13T19:55:30.000Z,25
MilestonePetitionUpdate,30655728,2022-06-13T19:54:24.000Z,10
MilestonePetitionUpdate,30655721,2022-06-13T19:53:16.000Z,5
